name,team,points,ranking,type,year
Navarro Daniel,Team Katusha Alpecin,17,773,best-classic-riders,2019
Ludvigsson Tobias,Groupama - FDJ,16,795,best-classic-riders,2019
Leezer Tom,Team Jumbo-Visma,16,790,best-classic-riders,2019
Davies Scott,Team Dimension Data,16,783,best-classic-riders,2019
Puccio Salvatore,Team INEOS,16,779,best-classic-riders,2019
Dunne Conor,Israel Cycling Academy,15,832,best-classic-riders,2019
Haga Chad,Team Sunweb,15,808,best-classic-riders,2019
Sivakov Pavel,Team INEOS,15,845,best-classic-riders,2019
Moschetti Matteo,Trek - Segafredo,15,814,best-classic-riders,2019
Hindley Jai,Team Sunweb,15,869,best-classic-riders,2019
Černý Josef,CCC Team,15,827,best-classic-riders,2019
Gebremedhin Awet,Israel Cycling Academy,15,867,best-classic-riders,2019
Dupont Hubert,AG2R La Mondiale,14,884,best-classic-riders,2019
Mas Lluís,Movistar Team,14,877,best-classic-riders,2019
Bennett Sean,EF Education First,14,873,best-classic-riders,2019
Sütterlin Jasha,Movistar Team,12,919,best-classic-riders,2019
Gaviria Fernando,UAE Team Emirates,12,913,best-classic-riders,2019
Carboni Giovanni,Bardiani - CSF,12,907,best-classic-riders,2019
de la Parte Víctor,CCC Team,10,956,best-classic-riders,2019
Scotson Miles,Groupama - FDJ,10,985,best-classic-riders,2019
Brown Nathan,EF Education First,10,950,best-classic-riders,2019
Kluge Roger,Lotto Soudal,10,979,best-classic-riders,2019
Fuglsang Jakob,Astana Pro Team,844,6,top-gc-riders,2020
López Miguel Ángel,Astana Pro Team,742,9,top-gc-riders,2020
Kruijswijk Steven,Team Jumbo-Visma,660,11,top-gc-riders,2020
Majka Rafał,BORA - hansgrohe,625,16,top-gc-riders,2020
Ulissi Diego,UAE Team Emirates,550,22,top-gc-riders,2020
Thomas Geraint,INEOS Grenadiers,545,23,top-gc-riders,2020
Nibali Vincenzo,Trek - Segafredo,464,30,top-gc-riders,2020
Pozzovivo Domenico,NTT Pro Cycling,394,36,top-gc-riders,2020
Vlasov Aleksandr,Astana Pro Team,387,38,top-gc-riders,2020
Knox James,Deceuninck - Quick Step,380,42,top-gc-riders,2020
Hagen Carl Fredrik,Lotto Soudal,379,43,top-gc-riders,2020
Dennis Rohan,INEOS Grenadiers,354,50,top-gc-riders,2020
Kelderman Wilco,Team Sunweb,321,54,top-gc-riders,2020
Konrad Patrick,BORA - hansgrohe,306,61,top-gc-riders,2020
Geoghegan Hart Tao,INEOS Grenadiers,306,60,top-gc-riders,2020
Hamilton Lucas,Mitchelton-Scott,303,62,top-gc-riders,2020
Clarke Simon,EF Pro Cycling,301,63,top-gc-riders,2020
Haig Jack,Mitchelton-Scott,281,68,top-gc-riders,2020
Dombrowski Joe,UAE Team Emirates,275,70,top-gc-riders,2020
Hindley Jai,Team Sunweb,271,73,top-gc-riders,2020
Masnada Fausto,Deceuninck - Quick Step,264,75,top-gc-riders,2020
Yates Simon,Mitchelton-Scott,255,79,top-gc-riders,2020
Guerreiro Ruben,EF Pro Cycling,251,80,top-gc-riders,2020
Rodríguez Óscar,Astana Pro Team,245,84,top-gc-riders,2020
Hamilton Chris,Team Sunweb,241,86,top-gc-riders,2020
Bilbao Pello,Bahrain - McLaren,237,89,top-gc-riders,2020
Pernsteiner Hermann,Bahrain - McLaren,229,91,top-gc-riders,2020
Conti Valerio,UAE Team Emirates,220,97,top-gc-riders,2020
Kangert Tanel,EF Pro Cycling,220,99,top-gc-riders,2020
Tolhoek Antwan,Team Jumbo-Visma,211,102,top-gc-riders,2020
de la Parte Víctor,CCC Team,199,112,top-gc-riders,2020
Harper Chris,Team Jumbo-Visma,198,114,top-gc-riders,2020
Valter Attila,CCC Team,195,117,top-gc-riders,2020
Gallopin Tony,AG2R La Mondiale,189,121,top-gc-riders,2020
Edet Nicolas,Cofidis,188,122,top-gc-riders,2020
McNulty Brandon,UAE Team Emirates,175,132,top-gc-riders,2020
Ciccone Giulio,Trek - Segafredo,164,142,top-gc-riders,2020
Brändle Matthias,Israel Start-Up Nation,163,144,top-gc-riders,2020
Villella Davide,Movistar Team,152,158,top-gc-riders,2020
Felline Fabio,Astana Pro Team,151,159,top-gc-riders,2020
Oomen Sam,Team Sunweb,150,162,top-gc-riders,2020
Howson Damien,Mitchelton-Scott,148,165,top-gc-riders,2020
Campenaerts Victor,NTT Pro Cycling,148,166,top-gc-riders,2020
Sepúlveda Eduardo,Movistar Team,137,177,top-gc-riders,2020
Pedrero Antonio,Movistar Team,130,188,top-gc-riders,2020
Padun Mark,Bahrain - McLaren,125,195,top-gc-riders,2020
O'Connor Ben,NTT Pro Cycling,124,196,top-gc-riders,2020
Cimolai Davide,Israel Start-Up Nation,120,202,top-gc-riders,2020
Restrepo Jhonatan,Androni Giocattoli - Sidermec,116,210,top-gc-riders,2020
Vendrame Andrea,AG2R La Mondiale,113,219,top-gc-riders,2020
Fabbro Matteo,BORA - hansgrohe,110,221,top-gc-riders,2020
Ghebreigzabhier Amanuel,NTT Pro Cycling,108,224,top-gc-riders,2020
van Empel Etienne,Vini Zabù - KTM,104,237,top-gc-riders,2020
Tusveld Martijn,Team Sunweb,103,241,top-gc-riders,2020
Démare Arnaud,Groupama - FDJ,100,253,top-gc-riders,2020
Cataldo Dario,Movistar Team,100,249,top-gc-riders,2020
Affini Edoardo,Mitchelton-Scott,100,248,top-gc-riders,2020
Brambilla Gianluca,Trek - Segafredo,100,255,top-gc-riders,2020
Conci Nicola,Trek - Segafredo,98,258,top-gc-riders,2020
Paret-Peintre Aurélien,AG2R La Mondiale,96,262,top-gc-riders,2020
Bisolti Alessandro,Androni Giocattoli - Sidermec,94,270,top-gc-riders,2020
Bouwman Koen,Team Jumbo-Visma,94,269,top-gc-riders,2020
Craddock Lawson,EF Pro Cycling,91,276,top-gc-riders,2020
Armée Sander,Lotto Soudal,88,281,top-gc-riders,2020
De Gendt Thomas,Lotto Soudal,86,288,top-gc-riders,2020
Almeida João,Deceuninck - Quick Step,83,297,top-gc-riders,2020
Bidard François,AG2R La Mondiale,80,307,top-gc-riders,2020
Holmes Matthew,Lotto Soudal,80,309,top-gc-riders,2020
Bernard Julien,Trek - Segafredo,77,315,top-gc-riders,2020
Castroviejo Jonathan,INEOS Grenadiers,72,347,top-gc-riders,2020
Swift Ben,INEOS Grenadiers,72,343,top-gc-riders,2020
Narváez Jhonatan,INEOS Grenadiers,69,363,top-gc-riders,2020
Scotson Miles,Groupama - FDJ,69,361,top-gc-riders,2020
Rosskopf Joey,CCC Team,68,365,top-gc-riders,2020
van Emden Jos,Team Jumbo-Visma,67,369,top-gc-riders,2020
Carretero Héctor,Movistar Team,67,368,top-gc-riders,2020
Warbasse Larry,AG2R La Mondiale,66,372,top-gc-riders,2020
Gradek Kamil,CCC Team,64,387,top-gc-riders,2020
Bjerg Mikkel,UAE Team Emirates,63,395,top-gc-riders,2020
Zardini Edoardo,Vini Zabù - KTM,63,389,top-gc-riders,2020
Rota Lorenzo,Vini Zabù - KTM,63,394,top-gc-riders,2020
Samitier Sergio,Movistar Team,62,400,top-gc-riders,2020
Richeze Maximiliano,UAE Team Emirates,61,403,top-gc-riders,2020
Caicedo Jonathan Klever,EF Pro Cycling,61,401,top-gc-riders,2020
Bais Mattia,Androni Giocattoli - Sidermec,60,408,top-gc-riders,2020
Serry Pieter,Deceuninck - Quick Step,57,424,top-gc-riders,2020
Battaglin Enrico,Bahrain - McLaren,55,434,top-gc-riders,2020
Puccio Salvatore,INEOS Grenadiers,54,443,top-gc-riders,2020
Pellaud Simon,Androni Giocattoli - Sidermec,54,441,top-gc-riders,2020
Haga Chad,Team Sunweb,53,449,top-gc-riders,2020
Małecki Kamil,CCC Team,52,456,top-gc-riders,2020
Le Turnier Mathias,Cofidis,51,458,top-gc-riders,2020
Barbier Rudy,Israel Start-Up Nation,50,468,top-gc-riders,2020
Novak Domen,Bahrain - McLaren,50,464,top-gc-riders,2020
Wackermann Luca,Vini Zabù - KTM,50,465,top-gc-riders,2020
Rossetto Stéphane,Cofidis,49,478,top-gc-riders,2020
Contreras Rodrigo,Astana Pro Team,49,477,top-gc-riders,2020
Dowsett Alex,Israel Start-Up Nation,49,481,top-gc-riders,2020
Tratnik Jan,Bahrain - McLaren,48,484,top-gc-riders,2020
Carboni Giovanni,Bardiani-CSF-Faizanè,48,492,top-gc-riders,2020
Boaro Manuele,Astana Pro Team,48,491,top-gc-riders,2020
Mosca Jacopo,Trek - Segafredo,47,497,top-gc-riders,2020
Denz Nico,Team Sunweb,46,501,top-gc-riders,2020
Bouchard Geoffrey,AG2R La Mondiale,46,502,top-gc-riders,2020
Honoré Mikkel Frølich,Deceuninck - Quick Step,45,509,top-gc-riders,2020
Sagan Peter,BORA - hansgrohe,43,524,top-gc-riders,2020
Viviani Elia,Cofidis,43,525,top-gc-riders,2020
Navarro Daniel,Israel Start-Up Nation,42,536,top-gc-riders,2020
Hansen Adam,Lotto Soudal,41,545,top-gc-riders,2020
Oldani Stefano,Lotto Soudal,40,549,top-gc-riders,2020
Meintjes Louis,NTT Pro Cycling,39,559,top-gc-riders,2020
Gregaard Jonas,Astana Pro Team,37,579,top-gc-riders,2020
Gaviria Fernando,UAE Team Emirates,36,590,top-gc-riders,2020
Fiorelli Filippo,Bardiani-CSF-Faizanè,36,592,top-gc-riders,2020
Benedetti Cesare,BORA - hansgrohe,35,610,top-gc-riders,2020
Hepburn Michael,Mitchelton-Scott,35,602,top-gc-riders,2020
Consonni Simone,Cofidis,33,626,top-gc-riders,2020
Vanhoucke Harm,Lotto Soudal,33,633,top-gc-riders,2020
Kochetkov Pavel,CCC Team,33,622,top-gc-riders,2020
Nibali Antonio,Trek - Segafredo,33,630,top-gc-riders,2020
Sunderland Dylan,NTT Pro Cycling,32,652,top-gc-riders,2020
Bodnar Maciej,BORA - hansgrohe,32,643,top-gc-riders,2020
Morton Lachlan,EF Pro Cycling,31,653,top-gc-riders,2020
Matthews Michael,Team Sunweb,30,670,top-gc-riders,2020
Bennett Sean,EF Pro Cycling,28,702,top-gc-riders,2020
Covili Luca,Bardiani-CSF-Faizanè,26,717,top-gc-riders,2020
Molano Juan Sebastián,UAE Team Emirates,26,718,top-gc-riders,2020
Guarnieri Jacopo,Groupama - FDJ,25,741,top-gc-riders,2020
Sinkeldam Ramon,Groupama - FDJ,25,749,top-gc-riders,2020
Arashiro Yukiya,Bahrain - McLaren,25,733,top-gc-riders,2020
Černý Josef,CCC Team,23,780,top-gc-riders,2020
Frapporti Marco,Vini Zabù - KTM,23,775,top-gc-riders,2020
Ballerini Davide,Deceuninck - Quick Step,21,798,top-gc-riders,2020
Lonardi Giovanni,Bardiani-CSF-Faizanè,21,800,top-gc-riders,2020
Thomas Benjamin,Groupama - FDJ,20,809,top-gc-riders,2020
Meyer Cameron,Mitchelton-Scott,18,849,top-gc-riders,2020
Ganna Filippo,INEOS Grenadiers,18,856,top-gc-riders,2020
Whelan James,EF Pro Cycling,13,976,top-gc-riders,2020
Mazzucco Fabio,Bardiani-CSF-Faizanè,12,984,top-gc-riders,2020
Viviani Elia,Cofidis,1478,1,top-sprinters,2020
Sagan Peter,BORA - hansgrohe,1056.6,6,top-sprinters,2020
Gaviria Fernando,UAE Team Emirates,818.8,11,top-sprinters,2020
Démare Arnaud,Groupama - FDJ,718.6,13,top-sprinters,2020
Hodeg Álvaro José,Deceuninck - Quick Step,576,21,top-sprinters,2020
Cimolai Davide,Israel Start-Up Nation,517.2,25,top-sprinters,2020
Matthews Michael,Team Sunweb,492.2,29,top-sprinters,2020
Consonni Simone,Cofidis,407.3,37,top-sprinters,2020
Richeze Maximiliano,UAE Team Emirates,276,84,top-sprinters,2020
Barbier Rudy,Israel Start-Up Nation,274,86,top-sprinters,2020
Lonardi Giovanni,Bardiani-CSF-Faizanè,273,87,top-sprinters,2020
Ulissi Diego,UAE Team Emirates,221,113,top-sprinters,2020
Vendrame Andrea,AG2R La Mondiale,218.5,115,top-sprinters,2020
Swift Ben,INEOS Grenadiers,213,120,top-sprinters,2020
Ballerini Davide,Deceuninck - Quick Step,182.6,143,top-sprinters,2020
Małecki Kamil,CCC Team,177,147,top-sprinters,2020
Clarke Simon,EF Pro Cycling,154.4,167,top-sprinters,2020
Molano Juan Sebastián,UAE Team Emirates,132,209,top-sprinters,2020
Valter Attila,CCC Team,132,206,top-sprinters,2020
Oldani Stefano,Lotto Soudal,116,240,top-sprinters,2020
Haig Jack,Mitchelton-Scott,111,252,top-sprinters,2020
Mazzucco Fabio,Bardiani-CSF-Faizanè,105,273,top-sprinters,2020
Gamper Patrick,BORA - hansgrohe,97.8,290,top-sprinters,2020
Pellaud Simon,Androni Giocattoli - Sidermec,92,305,top-sprinters,2020
Zana Filippo,Bardiani-CSF-Faizanè,88,319,top-sprinters,2020
Narváez Jhonatan,INEOS Grenadiers,85,329,top-sprinters,2020
Zabel Rick,Israel Start-Up Nation,83.6,335,top-sprinters,2020
Bevilacqua Simone,Vini Zabù - KTM,78,357,top-sprinters,2020
Mosca Jacopo,Trek - Segafredo,77,365,top-sprinters,2020
Ravanelli Simone,Androni Giocattoli - Sidermec,77,364,top-sprinters,2020
Battaglin Enrico,Bahrain - McLaren,72.2,392,top-sprinters,2020
Gallopin Tony,AG2R La Mondiale,63,452,top-sprinters,2020
Pfingsten Christoph,Team Jumbo-Visma,60.4,479,top-sprinters,2020
Foss Tobias,Team Jumbo-Visma,58.4,498,top-sprinters,2020
Guglielmi Simon,Groupama - FDJ,56.2,513,top-sprinters,2020
Sobrero Matteo,NTT Pro Cycling,56,524,top-sprinters,2020
Affini Edoardo,Mitchelton-Scott,55,529,top-sprinters,2020
Howson Damien,Mitchelton-Scott,52,563,top-sprinters,2020
Visconti Giovanni,Vini Zabù - KTM,51,565,top-sprinters,2020
Vlasov Aleksandr,Astana Pro Team,50,578,top-sprinters,2020
Bilbao Pello,Bahrain - McLaren,48.8,586,top-sprinters,2020
Rubio Einer Augusto,Movistar Team,47,610,top-sprinters,2020
van Emden Jos,Team Jumbo-Visma,47,612,top-sprinters,2020
van Empel Etienne,Vini Zabù - KTM,46,630,top-sprinters,2020
Serry Pieter,Deceuninck - Quick Step,44.6,648,top-sprinters,2020
Hamilton Lucas,Mitchelton-Scott,42,677,top-sprinters,2020
Holmes Matthew,Lotto Soudal,39,717,top-sprinters,2020
Guerreiro Ruben,EF Pro Cycling,38.4,721,top-sprinters,2020
Restrepo Jhonatan,Androni Giocattoli - Sidermec,38.4,720,top-sprinters,2020
Yates Simon,Mitchelton-Scott,37,749,top-sprinters,2020
Bjerg Mikkel,UAE Team Emirates,36,766,top-sprinters,2020
Cepeda Jefferson Alexander,Androni Giocattoli - Sidermec,36,763,top-sprinters,2020
Paret-Peintre Aurélien,AG2R La Mondiale,35,774,top-sprinters,2020
Knox James,Deceuninck - Quick Step,33.5,809,top-sprinters,2020
Fuglsang Jakob,Astana Pro Team,32.8,826,top-sprinters,2020
Bennett Sean,EF Pro Cycling,32.6,829,top-sprinters,2020
Hagen Carl Fredrik,Lotto Soudal,31,874,top-sprinters,2020
Haas Nathan,Cofidis,28,945,top-sprinters,2020
Wyss Danilo,NTT Pro Cycling,27.8,949,top-sprinters,2020
Majka Rafał,BORA - hansgrohe,27.2,951,top-sprinters,2020
Fiorelli Filippo,Bardiani-CSF-Faizanè,27,958,top-sprinters,2020
Thomas Geraint,INEOS Grenadiers,27,956,top-sprinters,2020
Kelderman Wilco,Team Sunweb,26.2,978,top-sprinters,2020
Tratnik Jan,Bahrain - McLaren,26,997,top-sprinters,2020
Hamilton Chris,Team Sunweb,26,982,top-sprinters,2020
Campenaerts Victor,NTT Pro Cycling,642,2,top-time-trial-riders,2020
Ganna Filippo,INEOS Grenadiers,600,3,top-time-trial-riders,2020
van Emden Jos,Team Jumbo-Visma,472,6,top-time-trial-riders,2020
Dennis Rohan,INEOS Grenadiers,457,7,top-time-trial-riders,2020
Craddock Lawson,EF Pro Cycling,446,8,top-time-trial-riders,2020
De Gendt Thomas,Lotto Soudal,419,9,top-time-trial-riders,2020
Brändle Matthias,Israel Start-Up Nation,418,10,top-time-trial-riders,2020
Thomas Geraint,INEOS Grenadiers,370,15,top-time-trial-riders,2020
Dowsett Alex,Israel Start-Up Nation,350,16,top-time-trial-riders,2020
Martin Tony,Team Jumbo-Visma,343,17,top-time-trial-riders,2020
Haga Chad,Team Sunweb,333,18,top-time-trial-riders,2020
Bilbao Pello,Bahrain - McLaren,313,21,top-time-trial-riders,2020
Yates Simon,Mitchelton-Scott,302,23,top-time-trial-riders,2020
Nibali Vincenzo,Trek - Segafredo,290,25,top-time-trial-riders,2020
Kangert Tanel,EF Pro Cycling,288,26,top-time-trial-riders,2020
Affini Edoardo,Mitchelton-Scott,273,29,top-time-trial-riders,2020
Bodnar Maciej,BORA - hansgrohe,259,31,top-time-trial-riders,2020
Kruijswijk Steven,Team Jumbo-Visma,252,34,top-time-trial-riders,2020
Tratnik Jan,Bahrain - McLaren,245,35,top-time-trial-riders,2020
Bjerg Mikkel,UAE Team Emirates,223,38,top-time-trial-riders,2020
Fuglsang Jakob,Astana Pro Team,176,51,top-time-trial-riders,2020
Majka Rafał,BORA - hansgrohe,172,54,top-time-trial-riders,2020
López Miguel Ángel,Astana Pro Team,169,58,top-time-trial-riders,2020
Thomas Benjamin,Groupama - FDJ,168,59,top-time-trial-riders,2020
Černý Josef,CCC Team,162,61,top-time-trial-riders,2020
Geoghegan Hart Tao,INEOS Grenadiers,126,89,top-time-trial-riders,2020
Matthews Michael,Team Sunweb,110,100,top-time-trial-riders,2020
Konrad Patrick,BORA - hansgrohe,105,104,top-time-trial-riders,2020
Rosskopf Joey,CCC Team,100,113,top-time-trial-riders,2020
Zakarin Ilnur,CCC Team,84,133,top-time-trial-riders,2020
Scotson Miles,Groupama - FDJ,80,140,top-time-trial-riders,2020
Sagan Peter,BORA - hansgrohe,80,142,top-time-trial-riders,2020
Felline Fabio,Astana Pro Team,80,141,top-time-trial-riders,2020
Gradek Kamil,CCC Team,79,144,top-time-trial-riders,2020
Gamper Patrick,BORA - hansgrohe,78,145,top-time-trial-riders,2020
Małecki Kamil,CCC Team,77,146,top-time-trial-riders,2020
Hepburn Michael,Mitchelton-Scott,76,150,top-time-trial-riders,2020
Harper Chris,Team Jumbo-Visma,76,152,top-time-trial-riders,2020
de la Parte Víctor,CCC Team,73,165,top-time-trial-riders,2020
McNulty Brandon,UAE Team Emirates,66,178,top-time-trial-riders,2020
Gallopin Tony,AG2R La Mondiale,63,188,top-time-trial-riders,2020
Castroviejo Jonathan,INEOS Grenadiers,62,197,top-time-trial-riders,2020
Démare Arnaud,Groupama - FDJ,62,195,top-time-trial-riders,2020
Valter Attila,CCC Team,59,205,top-time-trial-riders,2020
Haig Jack,Mitchelton-Scott,58,211,top-time-trial-riders,2020
Meyer Cameron,Mitchelton-Scott,57,212,top-time-trial-riders,2020
Ulissi Diego,UAE Team Emirates,57,213,top-time-trial-riders,2020
Conti Valerio,UAE Team Emirates,56,217,top-time-trial-riders,2020
Almeida João,Deceuninck - Quick Step,54,223,top-time-trial-riders,2020
Foss Tobias,Team Jumbo-Visma,54,226,top-time-trial-riders,2020
Knox James,Deceuninck - Quick Step,49,248,top-time-trial-riders,2020
Ghebreigzabhier Amanuel,NTT Pro Cycling,49,251,top-time-trial-riders,2020
Bouwman Koen,Team Jumbo-Visma,48,255,top-time-trial-riders,2020
Rossetto Stéphane,Cofidis,45,282,top-time-trial-riders,2020
Haas Nathan,Cofidis,40,314,top-time-trial-riders,2020
Dombrowski Joe,UAE Team Emirates,38,320,top-time-trial-riders,2020
O'Connor Ben,NTT Pro Cycling,36,346,top-time-trial-riders,2020
Gaviria Fernando,UAE Team Emirates,34,362,top-time-trial-riders,2020
Vlasov Aleksandr,Astana Pro Team,34,359,top-time-trial-riders,2020
Mosca Jacopo,Trek - Segafredo,33,366,top-time-trial-riders,2020
Rumac Josip,Androni Giocattoli - Sidermec,30,402,top-time-trial-riders,2020
Barbier Rudy,Israel Start-Up Nation,30,395,top-time-trial-riders,2020
Caicedo Jonathan Klever,EF Pro Cycling,30,429,top-time-trial-riders,2020
Cataford Alexander,Israel Start-Up Nation,30,408,top-time-trial-riders,2020
Padun Mark,Bahrain - McLaren,30,411,top-time-trial-riders,2020
Kelderman Wilco,Team Sunweb,30,407,top-time-trial-riders,2020
Rodríguez Óscar,Astana Pro Team,26,484,top-time-trial-riders,2020
Viviani Elia,Cofidis,23,573,top-time-trial-riders,2020
Oldani Stefano,Lotto Soudal,22,583,top-time-trial-riders,2020
Howson Damien,Mitchelton-Scott,21,600,top-time-trial-riders,2020
Warbasse Larry,AG2R La Mondiale,20,634,top-time-trial-riders,2020
Tusveld Martijn,Team Sunweb,20,623,top-time-trial-riders,2020
Cepeda Jefferson Alexander,Androni Giocattoli - Sidermec,20,675,top-time-trial-riders,2020
Meintjes Louis,NTT Pro Cycling,20,653,top-time-trial-riders,2020
Cataldo Dario,Movistar Team,19,681,top-time-trial-riders,2020
Pozzovivo Domenico,NTT Pro Cycling,18,699,top-time-trial-riders,2020
Consonni Simone,Cofidis,17,707,top-time-trial-riders,2020
Pernsteiner Hermann,Bahrain - McLaren,16,758,top-time-trial-riders,2020
Contreras Rodrigo,Astana Pro Team,16,748,top-time-trial-riders,2020
Gastauer Ben,AG2R La Mondiale,16,720,top-time-trial-riders,2020
Carretero Héctor,Movistar Team,16,754,top-time-trial-riders,2020
Morton Lachlan,EF Pro Cycling,12,890,top-time-trial-riders,2020
Hamilton Lucas,Mitchelton-Scott,12,896,top-time-trial-riders,2020
Fuglsang Jakob,Astana Pro Team,932,6,best-classic-riders,2020
Viviani Elia,Cofidis,901,7,best-classic-riders,2020
Sagan Peter,BORA - hansgrohe,660,14,best-classic-riders,2020
Matthews Michael,Team Sunweb,581,18,best-classic-riders,2020
Ulissi Diego,UAE Team Emirates,540,20,best-classic-riders,2020
Vendrame Andrea,AG2R La Mondiale,398,45,best-classic-riders,2020
Visconti Giovanni,Vini Zabù - KTM,381,49,best-classic-riders,2020
Haig Jack,Mitchelton-Scott,323,58,best-classic-riders,2020
Clarke Simon,EF Pro Cycling,310,59,best-classic-riders,2020
Gaviria Fernando,UAE Team Emirates,266,71,best-classic-riders,2020
Hodeg Álvaro José,Deceuninck - Quick Step,263,72,best-classic-riders,2020
Konrad Patrick,BORA - hansgrohe,249,82,best-classic-riders,2020
Démare Arnaud,Groupama - FDJ,247,84,best-classic-riders,2020
Ballerini Davide,Deceuninck - Quick Step,213,106,best-classic-riders,2020
Nibali Vincenzo,Trek - Segafredo,189,120,best-classic-riders,2020
Consonni Simone,Cofidis,189,121,best-classic-riders,2020
Cimolai Davide,Israel Start-Up Nation,183,126,best-classic-riders,2020
Ciccone Giulio,Trek - Segafredo,177,129,best-classic-riders,2020
Barbier Rudy,Israel Start-Up Nation,153,146,best-classic-riders,2020
Villella Davide,Movistar Team,127,164,best-classic-riders,2020
Majka Rafał,BORA - hansgrohe,101,200,best-classic-riders,2020
Serry Pieter,Deceuninck - Quick Step,98,205,best-classic-riders,2020
Richeze Maximiliano,UAE Team Emirates,95,213,best-classic-riders,2020
Paret-Peintre Aurélien,AG2R La Mondiale,93,216,best-classic-riders,2020
Weening Pieter,Trek - Segafredo,91,221,best-classic-riders,2020
Masnada Fausto,Deceuninck - Quick Step,89,224,best-classic-riders,2020
Ravanelli Simone,Androni Giocattoli - Sidermec,87,226,best-classic-riders,2020
Brambilla Gianluca,Trek - Segafredo,77,261,best-classic-riders,2020
Gallopin Tony,AG2R La Mondiale,75,263,best-classic-riders,2020
Warbasse Larry,AG2R La Mondiale,68,287,best-classic-riders,2020
Pfingsten Christoph,Team Jumbo-Visma,66,290,best-classic-riders,2020
Geoghegan Hart Tao,INEOS Grenadiers,64,292,best-classic-riders,2020
Haas Nathan,Cofidis,63,296,best-classic-riders,2020
Rota Lorenzo,Vini Zabù - KTM,62,302,best-classic-riders,2020
van Emden Jos,Team Jumbo-Visma,60,314,best-classic-riders,2020
Pellaud Simon,Androni Giocattoli - Sidermec,60,316,best-classic-riders,2020
Sobrero Matteo,NTT Pro Cycling,60,317,best-classic-riders,2020
Hepburn Michael,Mitchelton-Scott,57,331,best-classic-riders,2020
Swift Ben,INEOS Grenadiers,56,336,best-classic-riders,2020
Ganna Filippo,INEOS Grenadiers,54,351,best-classic-riders,2020
Frankiny Kilian,Groupama - FDJ,54,348,best-classic-riders,2020
Denz Nico,Team Sunweb,51,363,best-classic-riders,2020
Harper Chris,Team Jumbo-Visma,50,367,best-classic-riders,2020
Benedetti Cesare,BORA - hansgrohe,50,368,best-classic-riders,2020
Guerreiro Ruben,EF Pro Cycling,47,381,best-classic-riders,2020
Vlasov Aleksandr,Astana Pro Team,46,393,best-classic-riders,2020
Zabel Rick,Israel Start-Up Nation,43,410,best-classic-riders,2020
Rodríguez Óscar,Astana Pro Team,43,412,best-classic-riders,2020
Honoré Mikkel Frølich,Deceuninck - Quick Step,42,414,best-classic-riders,2020
Affini Edoardo,Mitchelton-Scott,40,437,best-classic-riders,2020
Battaglin Enrico,Bahrain - McLaren,39,445,best-classic-riders,2020
Černý Josef,CCC Team,39,446,best-classic-riders,2020
Hänninen Jaakko,AG2R La Mondiale,37,469,best-classic-riders,2020
Thomas Geraint,INEOS Grenadiers,37,464,best-classic-riders,2020
Edet Nicolas,Cofidis,37,461,best-classic-riders,2020
Bidard François,AG2R La Mondiale,37,460,best-classic-riders,2020
Narváez Jhonatan,INEOS Grenadiers,36,478,best-classic-riders,2020
Carboni Giovanni,Bardiani-CSF-Faizanè,34,486,best-classic-riders,2020
Sagiv Guy,Israel Start-Up Nation,33,494,best-classic-riders,2020
Sunderland Dylan,NTT Pro Cycling,33,495,best-classic-riders,2020
Małecki Kamil,CCC Team,32,500,best-classic-riders,2020
Valter Attila,CCC Team,32,508,best-classic-riders,2020
Rosskopf Joey,CCC Team,30,535,best-classic-riders,2020
Kangert Tanel,EF Pro Cycling,30,525,best-classic-riders,2020
Meintjes Louis,NTT Pro Cycling,30,521,best-classic-riders,2020
Bookwalter Brent,Mitchelton-Scott,30,533,best-classic-riders,2020
Mathis Marco,Cofidis,29,543,best-classic-riders,2020
Arashiro Yukiya,Bahrain - McLaren,29,538,best-classic-riders,2020
Pedrero Antonio,Movistar Team,29,546,best-classic-riders,2020
Caicedo Jonathan Klever,EF Pro Cycling,28,559,best-classic-riders,2020
Gregaard Jonas,Astana Pro Team,28,558,best-classic-riders,2020
Fabbro Matteo,BORA - hansgrohe,28,557,best-classic-riders,2020
Zakarin Ilnur,CCC Team,28,555,best-classic-riders,2020
Ghebreigzabhier Amanuel,NTT Pro Cycling,27,563,best-classic-riders,2020
Bilbao Pello,Bahrain - McLaren,26,575,best-classic-riders,2020
Hindley Jai,Team Sunweb,25,579,best-classic-riders,2020
Thomas Benjamin,Groupama - FDJ,24,608,best-classic-riders,2020
Hamilton Chris,Team Sunweb,24,601,best-classic-riders,2020
Sinkeldam Ramon,Groupama - FDJ,24,598,best-classic-riders,2020
Hamilton Lucas,Mitchelton-Scott,24,602,best-classic-riders,2020
Cataford Alexander,Israel Start-Up Nation,23,620,best-classic-riders,2020
Rumac Josip,Androni Giocattoli - Sidermec,23,616,best-classic-riders,2020
de la Parte Víctor,CCC Team,22,625,best-classic-riders,2020
Kelderman Wilco,Team Sunweb,21,642,best-classic-riders,2020
Kruijswijk Steven,Team Jumbo-Visma,20,657,best-classic-riders,2020
Bouwman Koen,Team Jumbo-Visma,20,655,best-classic-riders,2020
Cataldo Dario,Movistar Team,19,673,best-classic-riders,2020
Keisse Iljo,Deceuninck - Quick Step,19,677,best-classic-riders,2020
Haga Chad,Team Sunweb,18,685,best-classic-riders,2020
