name,team,points,ranking,type,year
Kwiatkowski Michał,Team INEOS,79,446,top-sprinters,2019
Backaert Frederik,Wanty - Gobert Cycling Team,76.8,468,top-sprinters,2019
Barguil Warren,Team Arkéa Samsic,74.6,486,top-sprinters,2019
Woods Michael,EF Education First,73,496,top-sprinters,2019
Ladagnous Matthieu,Groupama - FDJ,70,525,top-sprinters,2019
Perez Anthony,"Cofidis, Solutions Crédits",67,542,top-sprinters,2019
Bilbao Pello,Astana Pro Team,67,543,top-sprinters,2019
Edet Nicolas,"Cofidis, Solutions Crédits",67,536,top-sprinters,2019
Turgis Anthony,Team Total Direct Energie,63,566,top-sprinters,2019
Skujiņš Toms,Trek - Segafredo,60,595,top-sprinters,2019
Bettiol Alberto,EF Education First,59,607,top-sprinters,2019
Haller Marco,Team Katusha Alpecin,56,636,top-sprinters,2019
Molard Rudy,Groupama - FDJ,55,637,top-sprinters,2019
Mas Enric,Deceuninck - Quick Step,53,659,top-sprinters,2019
Clarke Simon,EF Education First,51,677,top-sprinters,2019
Nibali Vincenzo,Bahrain Merida,49.4,700,top-sprinters,2019
Ourselin Paul,Team Total Direct Energie,49,713,top-sprinters,2019
Gougeard Alexis,AG2R La Mondiale,48.4,715,top-sprinters,2019
Delaplace Anthony,Team Arkéa Samsic,47,728,top-sprinters,2019
Würtz Schmidt Mads,Team Katusha Alpecin,46,734,top-sprinters,2019
Bernal Egan,Team INEOS,44,768,top-sprinters,2019
Fuglsang Jakob,Astana Pro Team,37,889,top-sprinters,2019
Bouet Maxime,Team Arkéa Samsic,36,912,top-sprinters,2019
de Kort Koen,Trek - Segafredo,35,922,top-sprinters,2019
Thomas Geraint,Team INEOS,34,962,top-sprinters,2019
Roche Nicolas,Team Sunweb,34,961,top-sprinters,2019
Teuns Dylan,Bahrain Merida,33.2,966,top-sprinters,2019
Martin Dan,UAE Team Emirates,33,983,top-sprinters,2019
Asgreen Kasper,Deceuninck - Quick Step,33,972,top-sprinters,2019
Dennis Rohan,Bahrain Merida,1180,1,top-time-trial-riders,2019
Kwiatkowski Michał,Team INEOS,810,3,top-time-trial-riders,2019
Castroviejo Jonathan,Team INEOS,748,4,top-time-trial-riders,2019
Küng Stefan,Groupama - FDJ,453,7,top-time-trial-riders,2019
Oliveira Nelson,Movistar Team,414,9,top-time-trial-riders,2019
Bevin Patrick,CCC Team,376,10,top-time-trial-riders,2019
Martin Tony,Team Jumbo-Visma,368,11,top-time-trial-riders,2019
Dowsett Alex,Team Katusha Alpecin,364,12,top-time-trial-riders,2019
Thomas Geraint,Team INEOS,358,13,top-time-trial-riders,2019
Kragh Andersen Søren,Team Sunweb,332,16,top-time-trial-riders,2019
Matthews Michael,Team Sunweb,330,17,top-time-trial-riders,2019
van Garderen Tejay,EF Education First,308,18,top-time-trial-riders,2019
Rosskopf Joey,CCC Team,308,20,top-time-trial-riders,2019
Tratnik Jan,Bahrain Merida,294,22,top-time-trial-riders,2019
Schachmann Maximilian,BORA - hansgrohe,290,23,top-time-trial-riders,2019
Kruijswijk Steven,Team Jumbo-Visma,248,27,top-time-trial-riders,2019
van Baarle Dylan,Team INEOS,242,30,top-time-trial-riders,2019
Gonçalves José,Team Katusha Alpecin,240,31,top-time-trial-riders,2019
Soler Marc,Movistar Team,230,32,top-time-trial-riders,2019
Laporte Christophe,"Cofidis, Solutions Crédits",214,33,top-time-trial-riders,2019
Alaphilippe Julian,Deceuninck - Quick Step,212,34,top-time-trial-riders,2019
Geschke Simon,CCC Team,202,38,top-time-trial-riders,2019
Bernal Egan,Team INEOS,200,39,top-time-trial-riders,2019
Poels Wout,Team INEOS,199,40,top-time-trial-riders,2019
Moscon Gianni,Team INEOS,190,42,top-time-trial-riders,2019
Kelderman Wilco,Team Sunweb,172,48,top-time-trial-riders,2019
Yates Simon,Mitchelton-Scott,170,49,top-time-trial-riders,2019
Lampaert Yves,Deceuninck - Quick Step,167,50,top-time-trial-riders,2019
Hepburn Michael,Mitchelton-Scott,160,54,top-time-trial-riders,2019
Durbridge Luke,Mitchelton-Scott,155,57,top-time-trial-riders,2019
Teuns Dylan,Bahrain Merida,150,59,top-time-trial-riders,2019
Gallopin Tony,AG2R La Mondiale,149,60,top-time-trial-riders,2019
Izagirre Gorka,Astana Pro Team,148,62,top-time-trial-riders,2019
Porte Richie,Trek - Segafredo,146,64,top-time-trial-riders,2019
Haga Chad,Team Sunweb,146,63,top-time-trial-riders,2019
De Marchi Alessandro,CCC Team,143,65,top-time-trial-riders,2019
Valverde Alejandro,Movistar Team,124,76,top-time-trial-riders,2019
Wellens Tim,Lotto Soudal,120,79,top-time-trial-riders,2019
Arndt Nikias,Team Sunweb,116,83,top-time-trial-riders,2019
Mollema Bauke,Trek - Segafredo,114,84,top-time-trial-riders,2019
Zakarin Ilnur,Team Katusha Alpecin,112,87,top-time-trial-riders,2019
Fuglsang Jakob,Astana Pro Team,108,90,top-time-trial-riders,2019
Amador Andrey,Movistar Team,107,91,top-time-trial-riders,2019
Bilbao Pello,Astana Pro Team,105,92,top-time-trial-riders,2019
Gougeard Alexis,AG2R La Mondiale,98,96,top-time-trial-riders,2019
De Plus Laurens,Team Jumbo-Visma,97,100,top-time-trial-riders,2019
Keukeleire Jens,Lotto Soudal,96,104,top-time-trial-riders,2019
Scully Tom,EF Education First,96,102,top-time-trial-riders,2019
Felline Fabio,Trek - Segafredo,95,105,top-time-trial-riders,2019
De Gendt Thomas,Lotto Soudal,94,107,top-time-trial-riders,2019
Mas Enric,Deceuninck - Quick Step,94,108,top-time-trial-riders,2019
Caruso Damiano,Bahrain Merida,91,112,top-time-trial-riders,2019
Terpstra Niki,Team Total Direct Energie,89,118,top-time-trial-riders,2019
Würtz Schmidt Mads,Team Katusha Alpecin,80,129,top-time-trial-riders,2019
Politt Nils,Team Katusha Alpecin,78,132,top-time-trial-riders,2019
Kangert Tanel,EF Education First,76,135,top-time-trial-riders,2019
Konrad Patrick,BORA - hansgrohe,76,138,top-time-trial-riders,2019
Sánchez Luis León,Astana Pro Team,76,140,top-time-trial-riders,2019
Impey Daryl,Mitchelton-Scott,76,134,top-time-trial-riders,2019
Costa Rui,UAE Team Emirates,72,150,top-time-trial-riders,2019
van Aert Wout,Team Jumbo-Visma,70,153,top-time-trial-riders,2019
Aru Fabio,UAE Team Emirates,70,154,top-time-trial-riders,2019
Calmejane Lilian,Team Total Direct Energie,66,166,top-time-trial-riders,2019
Asgreen Kasper,Deceuninck - Quick Step,66,165,top-time-trial-riders,2019
Buchmann Emanuel,BORA - hansgrohe,66,167,top-time-trial-riders,2019
Skujiņš Toms,Trek - Segafredo,62,178,top-time-trial-riders,2019
Delaplace Anthony,Team Arkéa Samsic,61,180,top-time-trial-riders,2019
Houle Hugo,Astana Pro Team,60,185,top-time-trial-riders,2019
Lutsenko Alexey,Astana Pro Team,58,196,top-time-trial-riders,2019
Yates Adam,Mitchelton-Scott,54,206,top-time-trial-riders,2019
Henao Sergio,UAE Team Emirates,52,217,top-time-trial-riders,2019
Périchon Pierre-Luc,"Cofidis, Solutions Crédits",50,234,top-time-trial-riders,2019
Cosnefroy Benoît,AG2R La Mondiale,47,244,top-time-trial-riders,2019
Rossetto Stéphane,"Cofidis, Solutions Crédits",47,243,top-time-trial-riders,2019
Martin Dan,UAE Team Emirates,46,247,top-time-trial-riders,2019
De Gendt Aimé,Wanty - Gobert Cycling Team,45,261,top-time-trial-riders,2019
Cummings Steve,Team Dimension Data,42,278,top-time-trial-riders,2019
Philipsen Jasper,UAE Team Emirates,41,282,top-time-trial-riders,2019
Molard Rudy,Groupama - FDJ,40,291,top-time-trial-riders,2019
Kämna Lennard,Team Sunweb,38,307,top-time-trial-riders,2019
Wiśniowski Łukasz,CCC Team,34,345,top-time-trial-riders,2019
Langeveld Sebastian,EF Education First,32,371,top-time-trial-riders,2019
Boasson Hagen Edvald,Team Dimension Data,32,377,top-time-trial-riders,2019
Pinot Thibaut,Groupama - FDJ,32,369,top-time-trial-riders,2019
Kluge Roger,Lotto Soudal,31,381,top-time-trial-riders,2019
Perez Anthony,"Cofidis, Solutions Crédits",30,404,top-time-trial-riders,2019
Nibali Vincenzo,Bahrain Merida,26,453,top-time-trial-riders,2019
Herrada Jesús,"Cofidis, Solutions Crédits",24,523,top-time-trial-riders,2019
Bouet Maxime,Team Arkéa Samsic,24,535,top-time-trial-riders,2019
Juul-Jensen Christopher,Mitchelton-Scott,22,550,top-time-trial-riders,2019
Laengen Vegard Stake,UAE Team Emirates,22,561,top-time-trial-riders,2019
Teunissen Mike,Team Jumbo-Visma,22,557,top-time-trial-riders,2019
Pöstlberger Lukas,BORA - hansgrohe,20,626,top-time-trial-riders,2019
Ledanois Kévin,Team Arkéa Samsic,20,601,top-time-trial-riders,2019
Turgis Anthony,Team Total Direct Energie,17,676,top-time-trial-riders,2019
Erviti Imanol,Movistar Team,16,696,top-time-trial-riders,2019
Roux Anthony,Groupama - FDJ,16,735,top-time-trial-riders,2019
Reichenbach Sébastien,Groupama - FDJ,16,757,top-time-trial-riders,2019
Bernard Julien,Trek - Segafredo,15,770,top-time-trial-riders,2019
Bardet Romain,AG2R La Mondiale,14,783,top-time-trial-riders,2019
Ladagnous Matthieu,Groupama - FDJ,14,786,top-time-trial-riders,2019
Bol Cees,Team Sunweb,13,807,top-time-trial-riders,2019
Urán Rigoberto,EF Education First,13,811,top-time-trial-riders,2019
Haig Jack,Mitchelton-Scott,12,887,top-time-trial-riders,2019
Greipel André,Team Arkéa Samsic,12,853,top-time-trial-riders,2019
Berhane Natnael,"Cofidis, Solutions Crédits",12,882,top-time-trial-riders,2019
Meurisse Xandro,Wanty - Gobert Cycling Team,11,899,top-time-trial-riders,2019
Woods Michael,EF Education First,10,968,top-time-trial-riders,2019
Valverde Alejandro,Movistar Team,1139,1,best-classic-riders,2019
Stuyven Jasper,Trek - Segafredo,961,2,best-classic-riders,2019
Valgren Michael,Team Dimension Data,958,3,best-classic-riders,2019
Matthews Michael,Team Sunweb,934,4,best-classic-riders,2019
Naesen Oliver,AG2R La Mondiale,908,5,best-classic-riders,2019
Sagan Peter,BORA - hansgrohe,896,6,best-classic-riders,2019
Viviani Elia,Deceuninck - Quick Step,893,7,best-classic-riders,2019
Terpstra Niki,Team Total Direct Energie,876,8,best-classic-riders,2019
Bardet Romain,AG2R La Mondiale,865,9,best-classic-riders,2019
Van Avermaet Greg,CCC Team,853,10,best-classic-riders,2019
Colbrelli Sonny,Bahrain Merida,750,11,best-classic-riders,2019
Kristoff Alexander,UAE Team Emirates,737,13,best-classic-riders,2019
Alaphilippe Julian,Deceuninck - Quick Step,732,14,best-classic-riders,2019
Wellens Tim,Lotto Soudal,636,17,best-classic-riders,2019
Benoot Tiesj,Lotto Soudal,621,18,best-classic-riders,2019
Pinot Thibaut,Groupama - FDJ,610,19,best-classic-riders,2019
Nibali Vincenzo,Bahrain Merida,563,20,best-classic-riders,2019
Woods Michael,EF Education First,548,22,best-classic-riders,2019
Moscon Gianni,Team INEOS,548,24,best-classic-riders,2019
Mollema Bauke,Trek - Segafredo,474,29,best-classic-riders,2019
Kreuziger Roman,Team Dimension Data,439,30,best-classic-riders,2019
Pasqualon Andrea,Wanty - Gobert Cycling Team,422,32,best-classic-riders,2019
Laporte Christophe,"Cofidis, Solutions Crédits",382,35,best-classic-riders,2019
Lampaert Yves,Deceuninck - Quick Step,378,36,best-classic-riders,2019
Trentin Matteo,Mitchelton-Scott,354,40,best-classic-riders,2019
Debusschere Jens,Team Katusha Alpecin,350,41,best-classic-riders,2019
van Aert Wout,Team Jumbo-Visma,342,44,best-classic-riders,2019
Urán Rigoberto,EF Education First,342,43,best-classic-riders,2019
Ewan Caleb,Lotto Soudal,329,46,best-classic-riders,2019
Groenewegen Dylan,Team Jumbo-Visma,326,47,best-classic-riders,2019
Skujiņš Toms,Trek - Segafredo,320,50,best-classic-riders,2019
Simon Julien,"Cofidis, Solutions Crédits",307,54,best-classic-riders,2019
Impey Daryl,Mitchelton-Scott,305,56,best-classic-riders,2019
Boasson Hagen Edvald,Team Dimension Data,304,57,best-classic-riders,2019
Teuns Dylan,Bahrain Merida,301,58,best-classic-riders,2019
Konrad Patrick,BORA - hansgrohe,287,59,best-classic-riders,2019
Fuglsang Jakob,Astana Pro Team,254,68,best-classic-riders,2019
Teunissen Mike,Team Jumbo-Visma,253,69,best-classic-riders,2019
Calmejane Lilian,Team Total Direct Energie,250,70,best-classic-riders,2019
Mohorič Matej,Bahrain Merida,245,72,best-classic-riders,2019
Philipsen Jasper,UAE Team Emirates,219,84,best-classic-riders,2019
Politt Nils,Team Katusha Alpecin,215,86,best-classic-riders,2019
Costa Rui,UAE Team Emirates,215,85,best-classic-riders,2019
Nizzolo Giacomo,Team Dimension Data,210,88,best-classic-riders,2019
Meurisse Xandro,Wanty - Gobert Cycling Team,209,89,best-classic-riders,2019
Roux Anthony,Groupama - FDJ,203,94,best-classic-riders,2019
Wiśniowski Łukasz,CCC Team,194,98,best-classic-riders,2019
Bol Cees,Team Sunweb,185,103,best-classic-riders,2019
Cosnefroy Benoît,AG2R La Mondiale,185,101,best-classic-riders,2019
Tratnik Jan,Bahrain Merida,182,105,best-classic-riders,2019
Martin Guillaume,Wanty - Gobert Cycling Team,172,115,best-classic-riders,2019
De Marchi Alessandro,CCC Team,170,117,best-classic-riders,2019
De Buyst Jasper,Lotto Soudal,166,119,best-classic-riders,2019
Vuillermoz Alexis,AG2R La Mondiale,160,126,best-classic-riders,2019
Kragh Andersen Søren,Team Sunweb,157,128,best-classic-riders,2019
Henao Sergio,UAE Team Emirates,150,131,best-classic-riders,2019
Arndt Nikias,Team Sunweb,148,135,best-classic-riders,2019
Greipel André,Team Arkéa Samsic,146,139,best-classic-riders,2019
Mühlberger Gregor,BORA - hansgrohe,146,140,best-classic-riders,2019
Reichenbach Sébastien,Groupama - FDJ,146,137,best-classic-riders,2019
Ciccone Giulio,Trek - Segafredo,146,138,best-classic-riders,2019
Jansen Amund Grøndahl,Team Jumbo-Visma,145,141,best-classic-riders,2019
Barguil Warren,Team Arkéa Samsic,142,147,best-classic-riders,2019
Taaramäe Rein,Team Total Direct Energie,139,155,best-classic-riders,2019
Herrada Jesús,"Cofidis, Solutions Crédits",137,156,best-classic-riders,2019
Gaudu David,Groupama - FDJ,136,157,best-classic-riders,2019
Cort Magnus,Astana Pro Team,136,158,best-classic-riders,2019
De Gendt Aimé,Wanty - Gobert Cycling Team,134,159,best-classic-riders,2019
Martin Dan,UAE Team Emirates,133,162,best-classic-riders,2019
Lutsenko Alexey,Astana Pro Team,131,165,best-classic-riders,2019
Amador Andrey,Movistar Team,127,170,best-classic-riders,2019
Périchon Pierre-Luc,"Cofidis, Solutions Crédits",125,172,best-classic-riders,2019
García Cortina Iván,Bahrain Merida,123,175,best-classic-riders,2019
Schachmann Maximilian,BORA - hansgrohe,122,177,best-classic-riders,2019
Molard Rudy,Groupama - FDJ,120,181,best-classic-riders,2019
Frank Mathias,AG2R La Mondiale,119,185,best-classic-riders,2019
Burghardt Marcus,BORA - hansgrohe,116,191,best-classic-riders,2019
de Kort Koen,Trek - Segafredo,111,197,best-classic-riders,2019
Houle Hugo,Astana Pro Team,109,200,best-classic-riders,2019
Bennett George,Team Jumbo-Visma,108,202,best-classic-riders,2019
Verona Carlos,Movistar Team,106,204,best-classic-riders,2019
Devenyns Dries,Deceuninck - Quick Step,103,206,best-classic-riders,2019
Kelderman Wilco,Team Sunweb,100,215,best-classic-riders,2019
Sánchez Luis León,Astana Pro Team,98,218,best-classic-riders,2019
Richeze Maximiliano,Deceuninck - Quick Step,98,220,best-classic-riders,2019
Kwiatkowski Michał,Team INEOS,97,223,best-classic-riders,2019
Ladagnous Matthieu,Groupama - FDJ,97,222,best-classic-riders,2019
Keukeleire Jens,Lotto Soudal,90,237,best-classic-riders,2019
Mørkøv Michael,Deceuninck - Quick Step,90,242,best-classic-riders,2019
Haig Jack,Mitchelton-Scott,89,243,best-classic-riders,2019
Würtz Schmidt Mads,Team Katusha Alpecin,88,246,best-classic-riders,2019
Bak Lars Ytting,Team Dimension Data,84,251,best-classic-riders,2019
van Baarle Dylan,Team INEOS,82,257,best-classic-riders,2019
Küng Stefan,Groupama - FDJ,78,265,best-classic-riders,2019
Backaert Frederik,Wanty - Gobert Cycling Team,78,266,best-classic-riders,2019
Oss Daniel,BORA - hansgrohe,77,267,best-classic-riders,2019
Schär Michael,CCC Team,73,283,best-classic-riders,2019
Kruijswijk Steven,Team Jumbo-Visma,72,286,best-classic-riders,2019
Turgis Anthony,Team Total Direct Energie,69,297,best-classic-riders,2019
Quintana Nairo,Movistar Team,69,295,best-classic-riders,2019
Bernal Egan,Team INEOS,67,302,best-classic-riders,2019
Edet Nicolas,"Cofidis, Solutions Crédits",66,313,best-classic-riders,2019
Roche Nicolas,Team Sunweb,66,312,best-classic-riders,2019
Asgreen Kasper,Deceuninck - Quick Step,65,319,best-classic-riders,2019
Caruso Damiano,Bahrain Merida,65,314,best-classic-riders,2019
Delaplace Anthony,Team Arkéa Samsic,64,324,best-classic-riders,2019
Zakarin Ilnur,Team Katusha Alpecin,62,336,best-classic-riders,2019
Buchmann Emanuel,BORA - hansgrohe,61,341,best-classic-riders,2019
Pauwels Serge,CCC Team,60,345,best-classic-riders,2019
Langeveld Sebastian,EF Education First,55,364,best-classic-riders,2019
Yates Simon,Mitchelton-Scott,55,368,best-classic-riders,2019
Gallopin Tony,AG2R La Mondiale,47,396,best-classic-riders,2019
Gonçalves José,Team Katusha Alpecin,46,407,best-classic-riders,2019
Bonifazio Niccolò,Team Total Direct Energie,46,406,best-classic-riders,2019
Janse van Rensburg Reinardt,Team Dimension Data,45,412,best-classic-riders,2019
Soler Marc,Movistar Team,44,416,best-classic-riders,2019
Izagirre Gorka,Astana Pro Team,43,420,best-classic-riders,2019
Oliveira Nelson,Movistar Team,43,422,best-classic-riders,2019
Juul-Jensen Christopher,Mitchelton-Scott,42,429,best-classic-riders,2019
Yates Adam,Mitchelton-Scott,40,449,best-classic-riders,2019
Zabel Rick,Team Katusha Alpecin,39,462,best-classic-riders,2019
Ourselin Paul,Team Total Direct Energie,39,454,best-classic-riders,2019
Eiking Odd Christian,Wanty - Gobert Cycling Team,39,459,best-classic-riders,2019
Laengen Vegard Stake,UAE Team Emirates,38,463,best-classic-riders,2019
Durbridge Luke,Mitchelton-Scott,38,466,best-classic-riders,2019
Geschke Simon,CCC Team,37,477,best-classic-riders,2019
Cherel Mikaël,AG2R La Mondiale,37,472,best-classic-riders,2019
King Ben,Team Dimension Data,37,476,best-classic-riders,2019
Offredo Yoann,Wanty - Gobert Cycling Team,37,468,best-classic-riders,2019
Bystrøm Sven Erik,UAE Team Emirates,37,471,best-classic-riders,2019
Grellier Fabien,Team Total Direct Energie,36,483,best-classic-riders,2019
Fraile Omar,Astana Pro Team,33,511,best-classic-riders,2019
Aru Fabio,UAE Team Emirates,31,539,best-classic-riders,2019
Clarke Simon,EF Education First,30,549,best-classic-riders,2019
Van Melsen Kévin,Wanty - Gobert Cycling Team,28,573,best-classic-riders,2019
Felline Fabio,Trek - Segafredo,28,567,best-classic-riders,2019
Martin Tony,Team Jumbo-Visma,28,571,best-classic-riders,2019
Kangert Tanel,EF Education First,27,580,best-classic-riders,2019
Haller Marco,Team Katusha Alpecin,27,587,best-classic-riders,2019
Pöstlberger Lukas,BORA - hansgrohe,27,579,best-classic-riders,2019
Bernard Julien,Trek - Segafredo,25,618,best-classic-riders,2019
Rowe Luke,Team INEOS,23,656,best-classic-riders,2019
Monfort Maxime,Lotto Soudal,22,662,best-classic-riders,2019
Landa Mikel,Movistar Team,20,692,best-classic-riders,2019
Erviti Imanol,Movistar Team,20,707,best-classic-riders,2019
Cummings Steve,Team Dimension Data,20,691,best-classic-riders,2019
Sicard Romain,Team Total Direct Energie,19,722,best-classic-riders,2019
van Garderen Tejay,EF Education First,18,740,best-classic-riders,2019
Mas Enric,Deceuninck - Quick Step,18,741,best-classic-riders,2019
Bettiol Alberto,EF Education First,18,755,best-classic-riders,2019
Scully Tom,EF Education First,18,751,best-classic-riders,2019
Bilbao Pello,Astana Pro Team,17,767,best-classic-riders,2019
Perez Anthony,"Cofidis, Solutions Crédits",17,765,best-classic-riders,2019
Hepburn Michael,Mitchelton-Scott,16,797,best-classic-riders,2019
Berhane Natnael,"Cofidis, Solutions Crédits",16,789,best-classic-riders,2019
Rosskopf Joey,CCC Team,15,837,best-classic-riders,2019
Gougeard Alexis,AG2R La Mondiale,15,820,best-classic-riders,2019
Haga Chad,Team Sunweb,15,808,best-classic-riders,2019
Moinard Amaël,Team Arkéa Samsic,13,893,best-classic-riders,2019
Kluge Roger,Lotto Soudal,10,979,best-classic-riders,2019
Dowsett Alex,Team Katusha Alpecin,10,981,best-classic-riders,2019
Roglič Primož,Team Jumbo-Visma,1340,1,top-gc-riders,2020
Bernal Egan,INEOS Grenadiers,1196,2,top-gc-riders,2020
Valverde Alejandro,Movistar Team,960,3,top-gc-riders,2020
Quintana Nairo,Team Arkéa Samsic,896,4,top-gc-riders,2020
Buchmann Emanuel,BORA - hansgrohe,848,5,top-gc-riders,2020
Pogačar Tadej,UAE Team Emirates,830,7,top-gc-riders,2020
Yates Adam,Mitchelton-Scott,743,8,top-gc-riders,2020
López Miguel Ángel,Astana Pro Team,742,9,top-gc-riders,2020
Sivakov Pavel,INEOS Grenadiers,687,10,top-gc-riders,2020
Carapaz Richard,INEOS Grenadiers,659,12,top-gc-riders,2020
Izagirre Ion,Astana Pro Team,648,13,top-gc-riders,2020
Lutsenko Alexey,Astana Pro Team,640,14,top-gc-riders,2020
Großschartner Felix,BORA - hansgrohe,634,15,top-gc-riders,2020
Landa Mikel,Bahrain - McLaren,616,17,top-gc-riders,2020
Mas Enric,Movistar Team,590,18,top-gc-riders,2020
Poels Wout,Bahrain - McLaren,580,19,top-gc-riders,2020
Porte Richie,Trek - Segafredo,566,20,top-gc-riders,2020
Martin Guillaume,Cofidis,550,21,top-gc-riders,2020
Pinot Thibaut,Groupama - FDJ,536,24,top-gc-riders,2020
Alaphilippe Julian,Deceuninck - Quick Step,485,26,top-gc-riders,2020
Higuita Sergio,EF Pro Cycling,471,27,top-gc-riders,2020
Gaudu David,Groupama - FDJ,467,29,top-gc-riders,2020
Sánchez Luis León,Astana Pro Team,428,32,top-gc-riders,2020
Polanc Jan,UAE Team Emirates,424,33,top-gc-riders,2020
Bardet Romain,AG2R La Mondiale,410,34,top-gc-riders,2020
Hermans Ben,Israel Start-Up Nation,398,35,top-gc-riders,2020
Pozzovivo Domenico,NTT Pro Cycling,394,36,top-gc-riders,2020
Impey Daryl,Mitchelton-Scott,385,40,top-gc-riders,2020
Bennett George,Team Jumbo-Visma,381,41,top-gc-riders,2020
Herrada Jesús,Cofidis,374,45,top-gc-riders,2020
Nieve Mikel,Mitchelton-Scott,366,48,top-gc-riders,2020
Barguil Warren,Team Arkéa Samsic,360,49,top-gc-riders,2020
Urán Rigoberto,EF Pro Cycling,338,51,top-gc-riders,2020
Van Avermaet Greg,CCC Team,334,52,top-gc-riders,2020
Jansen Amund Grøndahl,Team Jumbo-Visma,326,53,top-gc-riders,2020
Mollema Bauke,Trek - Segafredo,317,57,top-gc-riders,2020
Benoot Tiesj,Team Sunweb,311,59,top-gc-riders,2020
Naesen Oliver,AG2R La Mondiale,286,64,top-gc-riders,2020
Neilands Krists,Israel Start-Up Nation,285,65,top-gc-riders,2020
Martínez Daniel Felipe,EF Pro Cycling,278,69,top-gc-riders,2020
Formolo Davide,UAE Team Emirates,272,72,top-gc-riders,2020
Calmejane Lilian,Team Total Direct Energie,270,74,top-gc-riders,2020
Soler Marc,Movistar Team,263,76,top-gc-riders,2020
Carthy Hugh,EF Pro Cycling,263,77,top-gc-riders,2020
Hirt Jan,CCC Team,250,81,top-gc-riders,2020
Madouas Valentin,Groupama - FDJ,247,83,top-gc-riders,2020
Bilbao Pello,Bahrain - McLaren,237,89,top-gc-riders,2020
Kwiatkowski Michał,INEOS Grenadiers,231,90,top-gc-riders,2020
Hirschi Marc,Team Sunweb,226,92,top-gc-riders,2020
van Baarle Dylan,INEOS Grenadiers,223,93,top-gc-riders,2020
De Buyst Jasper,Lotto Soudal,221,96,top-gc-riders,2020
Schachmann Maximilian,BORA - hansgrohe,221,95,top-gc-riders,2020
Dumoulin Tom,Team Jumbo-Visma,220,98,top-gc-riders,2020
Reichenbach Sébastien,Groupama - FDJ,215,100,top-gc-riders,2020
Pacher Quentin,B&B Hotels - Vital Concept p/b KTM,211,101,top-gc-riders,2020
de la Cruz David,UAE Team Emirates,205,105,top-gc-riders,2020
Molard Rudy,Groupama - FDJ,202,108,top-gc-riders,2020
Turgis Anthony,Team Total Direct Energie,200,109,top-gc-riders,2020
Kristoff Alexander,UAE Team Emirates,200,111,top-gc-riders,2020
Laporte Christophe,Cofidis,200,110,top-gc-riders,2020
Anacona Winner,Team Arkéa Samsic,195,118,top-gc-riders,2020
Küng Stefan,Groupama - FDJ,192,119,top-gc-riders,2020
Edet Nicolas,Cofidis,188,122,top-gc-riders,2020
Stuyven Jasper,Trek - Segafredo,185,124,top-gc-riders,2020
Izagirre Gorka,Astana Pro Team,183,125,top-gc-riders,2020
Trentin Matteo,CCC Team,181,126,top-gc-riders,2020
Keukeleire Jens,EF Pro Cycling,180,128,top-gc-riders,2020
Chaves Esteban,Mitchelton-Scott,165,141,top-gc-riders,2020
Rosa Diego,Team Arkéa Samsic,156,151,top-gc-riders,2020
Boasson Hagen Edvald,NTT Pro Cycling,156,150,top-gc-riders,2020
Asgreen Kasper,Deceuninck - Quick Step,155,153,top-gc-riders,2020
Coquard Bryan,B&B Hotels - Vital Concept p/b KTM,151,161,top-gc-riders,2020
Colbrelli Sonny,Bahrain - McLaren,150,163,top-gc-riders,2020
Cosnefroy Benoît,AG2R La Mondiale,143,172,top-gc-riders,2020
Kragh Andersen Søren,Team Sunweb,136,179,top-gc-riders,2020
Latour Pierre,AG2R La Mondiale,135,182,top-gc-riders,2020
Devenyns Dries,Deceuninck - Quick Step,133,184,top-gc-riders,2020
Gilbert Philippe,Lotto Soudal,131,186,top-gc-riders,2020
Bonifazio Niccolò,Team Total Direct Energie,130,187,top-gc-riders,2020
Valgren Michael,NTT Pro Cycling,125,193,top-gc-riders,2020
Rolland Pierre,B&B Hotels - Vital Concept p/b KTM,124,197,top-gc-riders,2020
Van Asbroeck Tom,Israel Start-Up Nation,119,204,top-gc-riders,2020
Vuillermoz Alexis,AG2R La Mondiale,118,206,top-gc-riders,2020
Houle Hugo,Astana Pro Team,117,208,top-gc-riders,2020
Politt Nils,Israel Start-Up Nation,116,209,top-gc-riders,2020
Jungels Bob,Deceuninck - Quick Step,115,212,top-gc-riders,2020
Eg Niklas,Trek - Segafredo,114,216,top-gc-riders,2020
Skujiņš Toms,Trek - Segafredo,108,225,top-gc-riders,2020
Gibbons Ryan,NTT Pro Cycling,108,227,top-gc-riders,2020
Caruso Damiano,Bahrain - McLaren,107,228,top-gc-riders,2020
Amador Andrey,INEOS Grenadiers,103,240,top-gc-riders,2020
Russo Clément,Team Arkéa Samsic,102,245,top-gc-riders,2020
Powless Neilson,EF Pro Cycling,102,243,top-gc-riders,2020
Bol Cees,Team Sunweb,101,246,top-gc-riders,2020
Cataldo Dario,Movistar Team,100,249,top-gc-riders,2020
Mühlberger Gregor,BORA - hansgrohe,98,256,top-gc-riders,2020
Swift Connor,Team Arkéa Samsic,94,271,top-gc-riders,2020
Geschke Simon,CCC Team,93,273,top-gc-riders,2020
Bettiol Alberto,EF Pro Cycling,90,278,top-gc-riders,2020
Oliveira Nelson,Movistar Team,87,283,top-gc-riders,2020
De Gendt Thomas,Lotto Soudal,86,288,top-gc-riders,2020
