name,team,points,ranking,type,year
Aït El Abdia Anass,UAE Team Emirates,56,329,best-classic-riders,2017
Polanc Jan,UAE Team Emirates,56,328,best-classic-riders,2017
Gougeard Alexis,AG2R La Mondiale,55,337,best-classic-riders,2017
Canty Brendan,Cannondale-Drapac Pro Cycling Team,55,332,best-classic-riders,2017
Moreno Javier,Bahrain Merida Pro Cycling Team,54,342,best-classic-riders,2017
Maté Luis Ángel,"Cofidis, Solutions Crédits",54,339,best-classic-riders,2017
Pozzovivo Domenico,AG2R La Mondiale,54,345,best-classic-riders,2017
Oomen Sam,Team Sunweb,51,352,best-classic-riders,2017
Caruso Damiano,BMC Racing Team,48,370,best-classic-riders,2017
Denz Nico,AG2R La Mondiale,48,369,best-classic-riders,2017
Turgis Jimmy,"Cofidis, Solutions Crédits",46,384,best-classic-riders,2017
Rojas José Joaquín,Movistar Team,44,400,best-classic-riders,2017
Puccio Salvatore,Team Sky,44,394,best-classic-riders,2017
Benedetti Cesare,BORA - hansgrohe,44,397,best-classic-riders,2017
Kolář Michael,BORA - hansgrohe,44,393,best-classic-riders,2017
Vanbilsen Kenneth,"Cofidis, Solutions Crédits",44,399,best-classic-riders,2017
Ventoso Francisco José,BMC Racing Team,42,410,best-classic-riders,2017
Schillinger Andreas,BORA - hansgrohe,41,418,best-classic-riders,2017
Kudus Merhawi,Team Dimension Data,41,417,best-classic-riders,2017
Fraile Omar,Team Dimension Data,40,425,best-classic-riders,2017
Geniez Alexandre,AG2R La Mondiale,40,421,best-classic-riders,2017
Dougall Nic,Team Dimension Data,39,443,best-classic-riders,2017
Jungels Bob,Quick-Step Floors,39,444,best-classic-riders,2017
Gonçalves José,Team Katusha Alpecin,38,451,best-classic-riders,2017
Bennett George,Team LottoNL-Jumbo,37,460,best-classic-riders,2017
Le Bon Johan,FDJ,33,495,best-classic-riders,2017
Navarro Daniel,"Cofidis, Solutions Crédits",32,501,best-classic-riders,2017
Atapuma Darwin,UAE Team Emirates,31,508,best-classic-riders,2017
Mamykin Matvey,Team Katusha Alpecin,30,513,best-classic-riders,2017
Mohorič Matej,UAE Team Emirates,29,529,best-classic-riders,2017
Nibali Vincenzo,Bahrain Merida Pro Cycling Team,28,550,best-classic-riders,2017
Eiking Odd Christian,FDJ,27,558,best-classic-riders,2017
Oliveira Nelson,Movistar Team,25,573,best-classic-riders,2017
Warbasse Larry,Aqua Blue Sport,25,581,best-classic-riders,2017
Pedrero Antonio,Movistar Team,24,597,best-classic-riders,2017
Bol Jetse,Manzana Postobon,22,631,best-classic-riders,2017
Nieve Mikel,Team Sky,21,636,best-classic-riders,2017
Kruijswijk Steven,Team LottoNL-Jumbo,21,637,best-classic-riders,2017
Ferrari Fabricio,Caja Rural - Seguros RGA,20,648,best-classic-riders,2017
de la Cruz David,Quick-Step Floors,20,672,best-classic-riders,2017
van Garderen Tejay,BMC Racing Team,20,665,best-classic-riders,2017
Stetina Peter,Trek - Segafredo,20,660,best-classic-riders,2017
Soler Marc,Movistar Team,20,652,best-classic-riders,2017
Fernández Rubén,Movistar Team,18,684,best-classic-riders,2017
King Ben,Team Dimension Data,17,708,best-classic-riders,2017
Marczyński Tomasz,Lotto Soudal,16,748,best-classic-riders,2017
Haga Chad,Team Sunweb,15,779,best-classic-riders,2017
Denifl Stefan,Aqua Blue Sport,15,827,best-classic-riders,2017
Lindeman Bert-Jan,Team LottoNL-Jumbo,15,826,best-classic-riders,2017
Capecchi Eros,Quick-Step Floors,15,772,best-classic-riders,2017
Irizar Markel,Trek - Segafredo,15,815,best-classic-riders,2017
Dunne Conor,Aqua Blue Sport,15,804,best-classic-riders,2017
Kragh Andersen Søren,Team Sunweb,15,785,best-classic-riders,2017
Rossetto Stéphane,"Cofidis, Solutions Crédits",15,792,best-classic-riders,2017
Hansen Lasse Norman,Aqua Blue Sport,15,798,best-classic-riders,2017
Losada Alberto,Team Katusha Alpecin,15,846,best-classic-riders,2017
Reyes Aldemar,Manzana Postobon,12,909,best-classic-riders,2017
Armée Sander,Lotto Soudal,11,928,best-classic-riders,2017
Bouwman Koen,Team LottoNL-Jumbo,10,985,best-classic-riders,2017
Chevrier Clément,AG2R La Mondiale,10,957,best-classic-riders,2017
Verona Carlos,ORICA-Scott,10,972,best-classic-riders,2017
Fröhlinger Johannes,Team Sunweb,10,947,best-classic-riders,2017
Poljański Paweł,BORA - hansgrohe,10,995,best-classic-riders,2017
Bohórquez Hernando,Manzana Postobon,10,994,best-classic-riders,2017
Tolhoek Antwan,Team LottoNL-Jumbo,10,946,best-classic-riders,2017
López Miguel Ángel,Astana Pro Team,876,4,top-gc-riders,2018
Valverde Alejandro,Movistar Team,810,5,top-gc-riders,2018
Kruijswijk Steven,Team LottoNL-Jumbo,785,6,top-gc-riders,2018
Kwiatkowski Michał,Team Sky,750,9,top-gc-riders,2018
Quintana Nairo,Movistar Team,740,11,top-gc-riders,2018
Bennett George,Team LottoNL-Jumbo,630,14,top-gc-riders,2018
Yates Simon,Mitchelton-Scott,608,16,top-gc-riders,2018
Porte Richie,BMC Racing Team,600,17,top-gc-riders,2018
Izagirre Ion,Bahrain Merida Pro Cycling Team,559,22,top-gc-riders,2018
Mollema Bauke,Trek - Segafredo,530,25,top-gc-riders,2018
Yates Adam,Mitchelton-Scott,521,27,top-gc-riders,2018
Carapaz Richard,Movistar Team,505,28,top-gc-riders,2018
Buchmann Emanuel,BORA - hansgrohe,490,29,top-gc-riders,2018
Kelderman Wilco,Team Sunweb,490,30,top-gc-riders,2018
Izagirre Gorka,Bahrain Merida Pro Cycling Team,456,36,top-gc-riders,2018
Prades Eduard,Euskadi - Murias,442,37,top-gc-riders,2018
Nibali Vincenzo,Bahrain Merida Pro Cycling Team,430,38,top-gc-riders,2018
Formolo Davide,BORA - hansgrohe,420,42,top-gc-riders,2018
Pinot Thibaut,Groupama - FDJ,408,44,top-gc-riders,2018
Bilbao Pello,Astana Pro Team,395,45,top-gc-riders,2018
Majka Rafał,BORA - hansgrohe,357,48,top-gc-riders,2018
Teuns Dylan,BMC Racing Team,343,50,top-gc-riders,2018
Mas Enric,Quick-Step Floors,335,53,top-gc-riders,2018
Woods Michael,Team EF Education First-Drapac p/b Cannondale,321,56,top-gc-riders,2018
de la Cruz David,Team Sky,277,65,top-gc-riders,2018
Haig Jack,Mitchelton-Scott,276,66,top-gc-riders,2018
Dennis Rohan,BMC Racing Team,255,72,top-gc-riders,2018
Meintjes Louis,Team Dimension Data,237,78,top-gc-riders,2018
Henao Sergio,Team Sky,235,80,top-gc-riders,2018
Kuss Sepp,Team LottoNL-Jumbo,228,81,top-gc-riders,2018
Geoghegan Hart Tao,Team Sky,220,85,top-gc-riders,2018
Benoot Tiesj,Lotto Soudal,209,90,top-gc-riders,2018
Pernsteiner Hermann,Bahrain Merida Pro Cycling Team,204,92,top-gc-riders,2018
Brambilla Gianluca,Trek - Segafredo,197,97,top-gc-riders,2018
Urán Rigoberto,Team EF Education First-Drapac p/b Cannondale,190,103,top-gc-riders,2018
Devenyns Dries,Quick-Step Floors,186,106,top-gc-riders,2018
Rolland Pierre,Team EF Education First-Drapac p/b Cannondale,183,112,top-gc-riders,2018
Gallopin Tony,AG2R La Mondiale,182,116,top-gc-riders,2018
Bizkarra Mikel,Euskadi - Murias,181,117,top-gc-riders,2018
Viviani Elia,Quick-Step Floors,178,124,top-gc-riders,2018
Molard Rudy,Groupama - FDJ,177,125,top-gc-riders,2018
Herrada Jesús,"Cofidis, Solutions Crédits",176,126,top-gc-riders,2018
Howson Damien,Mitchelton-Scott,170,131,top-gc-riders,2018
Hindley Jai,Team Sunweb,153,145,top-gc-riders,2018
Castroviejo Jonathan,Team Sky,149,152,top-gc-riders,2018
Conti Valerio,UAE Team Emirates,145,153,top-gc-riders,2018
van Baarle Dylan,Team Sky,141,159,top-gc-riders,2018
Ghebreigzabhier Amanuel,Team Dimension Data,141,160,top-gc-riders,2018
Campenaerts Victor,Lotto Soudal,133,177,top-gc-riders,2018
Zeits Andrey,Astana Pro Team,133,179,top-gc-riders,2018
Gonçalves José,Team Katusha Alpecin,132,180,top-gc-riders,2018
Gougeard Alexis,AG2R La Mondiale,130,189,top-gc-riders,2018
Aranburu Alex,Caja Rural - Seguros RGA,128,194,top-gc-riders,2018
Kudus Merhawi,Team Dimension Data,126,200,top-gc-riders,2018
Serry Pieter,Quick-Step Floors,126,198,top-gc-riders,2018
Armée Sander,Lotto Soudal,115,227,top-gc-riders,2018
Clarke Simon,Team EF Education First-Drapac p/b Cannondale,113,230,top-gc-riders,2018
Sivakov Pavel,Team Sky,112,232,top-gc-riders,2018
Geschke Simon,Team Sunweb,101,252,top-gc-riders,2018
Cherel Mikaël,AG2R La Mondiale,98,261,top-gc-riders,2018
Ravasi Edward,UAE Team Emirates,90,284,top-gc-riders,2018
Amador Andrey,Movistar Team,88,287,top-gc-riders,2018
Storer Michael,Team Sunweb,87,292,top-gc-riders,2018
De Plus Laurens,Quick-Step Floors,84,301,top-gc-riders,2018
Lastra Jonathan,Caja Rural - Seguros RGA,83,304,top-gc-riders,2018
Rubio Diego,Burgos-BH,77,333,top-gc-riders,2018
Oliveira Nelson,Movistar Team,75,340,top-gc-riders,2018
Cataldo Dario,Astana Pro Team,71,359,top-gc-riders,2018
Peters Nans,AG2R La Mondiale,71,361,top-gc-riders,2018
Rosskopf Joey,BMC Racing Team,71,360,top-gc-riders,2018
De Tier Floris,Team LottoNL-Jumbo,69,375,top-gc-riders,2018
Hirt Jan,Astana Pro Team,69,378,top-gc-riders,2018
De Gendt Thomas,Lotto Soudal,68,383,top-gc-riders,2018
Herrada José,"Cofidis, Solutions Crédits",68,380,top-gc-riders,2018
Machado Tiago,Team Katusha Alpecin,65,393,top-gc-riders,2018
Bouhanni Nacer,"Cofidis, Solutions Crédits",64,398,top-gc-riders,2018
Sarreau Marc,Groupama - FDJ,62,406,top-gc-riders,2018
Mørkøv Michael,Quick-Step Floors,61,415,top-gc-riders,2018
Maté Luis Ángel,"Cofidis, Solutions Crédits",60,419,top-gc-riders,2018
De Marchi Alessandro,BMC Racing Team,60,417,top-gc-riders,2018
Conci Nicola,Trek - Segafredo,59,423,top-gc-riders,2018
Mendes José,Burgos-BH,57,439,top-gc-riders,2018
Erviti Imanol,Movistar Team,56,442,top-gc-riders,2018
Puccio Salvatore,Team Sky,55,448,top-gc-riders,2018
Padun Mark,Bahrain Merida Pro Cycling Team,55,446,top-gc-riders,2018
Van Asbroeck Tom,Team EF Education First-Drapac p/b Cannondale,54,463,top-gc-riders,2018
Asgreen Kasper,Quick-Step Floors,54,464,top-gc-riders,2018
Villella Davide,Astana Pro Team,53,468,top-gc-riders,2018
Bagües Aritz,Euskadi - Murias,50,483,top-gc-riders,2018
Kochetkov Pavel,Team Katusha Alpecin,49,492,top-gc-riders,2018
Fraile Omar,Astana Pro Team,48,496,top-gc-riders,2018
Lindeman Bert-Jan,Team LottoNL-Jumbo,45,512,top-gc-riders,2018
Sagan Peter,BORA - hansgrohe,43,526,top-gc-riders,2018
van Poppel Danny,Team LottoNL-Jumbo,43,532,top-gc-riders,2018
Laengen Vegard Stake,UAE Team Emirates,42,536,top-gc-riders,2018
Restrepo Jhonatan,Team Katusha Alpecin,41,541,top-gc-riders,2018
Mas Lluís,Caja Rural - Seguros RGA,41,545,top-gc-riders,2018
Iturria Mikel,Euskadi - Murias,38,588,top-gc-riders,2018
Lammertink Maurits,Team Katusha Alpecin,35,623,top-gc-riders,2018
Anacona Winner,Movistar Team,31,669,top-gc-riders,2018
Le Turnier Mathias,"Cofidis, Solutions Crédits",30,679,top-gc-riders,2018
Schwarzmann Michael,BORA - hansgrohe,30,695,top-gc-riders,2018
King Ben,Team Dimension Data,30,686,top-gc-riders,2018
Pöstlberger Lukas,BORA - hansgrohe,30,680,top-gc-riders,2018
Teunissen Mike,Team Sunweb,28,718,top-gc-riders,2018
Gibbons Ryan,Team Dimension Data,28,709,top-gc-riders,2018
Hollenstein Reto,Team Katusha Alpecin,27,728,top-gc-riders,2018
Mezgec Luka,Mitchelton-Scott,27,730,top-gc-riders,2018
Rossetto Stéphane,"Cofidis, Solutions Crédits",27,731,top-gc-riders,2018
Schultz Nick,Caja Rural - Seguros RGA,26,737,top-gc-riders,2018
Bol Jetse,Burgos-BH,26,739,top-gc-riders,2018
Duchesne Antoine,Groupama - FDJ,25,774,top-gc-riders,2018
García Cortina Iván,Bahrain Merida Pro Cycling Team,25,772,top-gc-riders,2018
Trentin Matteo,Mitchelton-Scott,25,771,top-gc-riders,2018
Felline Fabio,Trek - Segafredo,24,811,top-gc-riders,2018
Petilli Simone,UAE Team Emirates,21,850,top-gc-riders,2018
Tusveld Martijn,Team Sunweb,21,842,top-gc-riders,2018
Vanbilsen Kenneth,"Cofidis, Solutions Crédits",20,859,top-gc-riders,2018
Wallays Jelle,Lotto Soudal,20,867,top-gc-riders,2018
Thomas Benjamin,Groupama - FDJ,20,862,top-gc-riders,2018
Sáez Héctor,Euskadi - Murias,20,878,top-gc-riders,2018
Consonni Simone,UAE Team Emirates,18,897,top-gc-riders,2018
Cabedo Óscar,Burgos-BH,17,938,top-gc-riders,2018
Sagan Peter,BORA - hansgrohe,1278.8,4,top-sprinters,2018
Viviani Elia,Quick-Step Floors,1162.5,6,top-sprinters,2018
Bouhanni Nacer,"Cofidis, Solutions Crédits",1101.4,9,top-sprinters,2018
Aberasturi Jon,Euskadi - Murias,663,18,top-sprinters,2018
Trentin Matteo,Mitchelton-Scott,644.1,19,top-sprinters,2018
Albasini Michael,Mitchelton-Scott,387,39,top-sprinters,2018
Gibbons Ryan,Team Dimension Data,375.4,44,top-sprinters,2018
van Poppel Danny,Team LottoNL-Jumbo,349,51,top-sprinters,2018
Consonni Simone,UAE Team Emirates,337,55,top-sprinters,2018
Walscheid Max,Team Sunweb,311,61,top-sprinters,2018
Teuns Dylan,BMC Racing Team,296.4,70,top-sprinters,2018
Mezgec Luka,Mitchelton-Scott,285.2,76,top-sprinters,2018
Sarreau Marc,Groupama - FDJ,284,77,top-sprinters,2018
Van Asbroeck Tom,Team EF Education First-Drapac p/b Cannondale,206.6,130,top-sprinters,2018
Van der Sande Tosh,Lotto Soudal,205,133,top-sprinters,2018
Thomas Benjamin,Groupama - FDJ,200,138,top-sprinters,2018
Gallopin Tony,AG2R La Mondiale,187,159,top-sprinters,2018
Benoot Tiesj,Lotto Soudal,174.6,166,top-sprinters,2018
Storer Michael,Team Sunweb,171,174,top-sprinters,2018
Prades Eduard,Euskadi - Murias,165,181,top-sprinters,2018
McCarthy Jay,BORA - hansgrohe,147,204,top-sprinters,2018
Soto Nelson Andrés,Caja Rural - Seguros RGA,141,212,top-sprinters,2018
Hindley Jai,Team Sunweb,127.3,241,top-sprinters,2018
Martin Dan,UAE Team Emirates,126,247,top-sprinters,2018
García Cortina Iván,Bahrain Merida Pro Cycling Team,120.8,261,top-sprinters,2018
Bookwalter Brent,BMC Racing Team,114,274,top-sprinters,2018
Conci Nicola,Trek - Segafredo,112,281,top-sprinters,2018
Schwarzmann Michael,BORA - hansgrohe,101,314,top-sprinters,2018
Bennati Daniele,Movistar Team,96,333,top-sprinters,2018
Padun Mark,Bahrain Merida Pro Cycling Team,95,339,top-sprinters,2018
Restrepo Jhonatan,Team Katusha Alpecin,91,350,top-sprinters,2018
Nizzolo Giacomo,Trek - Segafredo,86,368,top-sprinters,2018
Bol Jetse,Burgos-BH,84,380,top-sprinters,2018
Kwiatkowski Michał,Team Sky,83.6,382,top-sprinters,2018
Boom Lars,Team LottoNL-Jumbo,81,393,top-sprinters,2018
Bystrøm Sven Erik,UAE Team Emirates,81,395,top-sprinters,2018
Pöstlberger Lukas,BORA - hansgrohe,78.6,412,top-sprinters,2018
Armée Sander,Lotto Soudal,78,417,top-sprinters,2018
Asgreen Kasper,Quick-Step Floors,77,420,top-sprinters,2018
Nibali Vincenzo,Bahrain Merida Pro Cycling Team,76.8,425,top-sprinters,2018
Dennis Rohan,BMC Racing Team,76,428,top-sprinters,2018
Porte Richie,BMC Racing Team,72,451,top-sprinters,2018
Ghebreigzabhier Amanuel,Team Dimension Data,71,456,top-sprinters,2018
Reijnen Kiel,Trek - Segafredo,71,460,top-sprinters,2018
Teunissen Mike,Team Sunweb,67.8,489,top-sprinters,2018
Langeveld Sebastian,Team EF Education First-Drapac p/b Cannondale,65,507,top-sprinters,2018
Valverde Alejandro,Movistar Team,62,536,top-sprinters,2018
Devenyns Dries,Quick-Step Floors,61.4,537,top-sprinters,2018
Quintana Nairo,Movistar Team,59.2,556,top-sprinters,2018
Izagirre Gorka,Bahrain Merida Pro Cycling Team,58.2,560,top-sprinters,2018
Bravo Garikoitz,Euskadi - Murias,55,590,top-sprinters,2018
Duval Julien,AG2R La Mondiale,55,585,top-sprinters,2018
Urán Rigoberto,Team EF Education First-Drapac p/b Cannondale,54,596,top-sprinters,2018
Lambrecht Bjorg,Lotto Soudal,50.4,635,top-sprinters,2018
Kuss Sepp,Team LottoNL-Jumbo,50,639,top-sprinters,2018
Chetout Loïc,"Cofidis, Solutions Crédits",47,667,top-sprinters,2018
Geniez Alexandre,AG2R La Mondiale,47,670,top-sprinters,2018
Yates Adam,Mitchelton-Scott,45.6,693,top-sprinters,2018
Majka Rafał,BORA - hansgrohe,44.2,706,top-sprinters,2018
Kelderman Wilco,Team Sunweb,44.1,707,top-sprinters,2018
Le Turnier Mathias,"Cofidis, Solutions Crédits",44,714,top-sprinters,2018
Brambilla Gianluca,Trek - Segafredo,44,716,top-sprinters,2018
Sivakov Pavel,Team Sky,44,719,top-sprinters,2018
Woods Michael,Team EF Education First-Drapac p/b Cannondale,44,720,top-sprinters,2018
Herrada Jesús,"Cofidis, Solutions Crédits",43,728,top-sprinters,2018
Felline Fabio,Trek - Segafredo,42,748,top-sprinters,2018
Schultz Nick,Caja Rural - Seguros RGA,42,760,top-sprinters,2018
Pinot Thibaut,Groupama - FDJ,41.2,762,top-sprinters,2018
Mas Enric,Quick-Step Floors,39.2,797,top-sprinters,2018
Rubio Diego,Burgos-BH,39,802,top-sprinters,2018
Fraile Omar,Astana Pro Team,38,812,top-sprinters,2018
Kudus Merhawi,Team Dimension Data,35,878,top-sprinters,2018
Tusveld Martijn,Team Sunweb,35,868,top-sprinters,2018
Campenaerts Victor,Lotto Soudal,34.6,879,top-sprinters,2018
Torres Pablo,Burgos-BH,34,884,top-sprinters,2018
Docker Mitchell,Team EF Education First-Drapac p/b Cannondale,33,904,top-sprinters,2018
Brändle Matthias,Trek - Segafredo,32,925,top-sprinters,2018
de la Cruz David,Team Sky,32,936,top-sprinters,2018
Lastra Jonathan,Caja Rural - Seguros RGA,31,957,top-sprinters,2018
De Plus Laurens,Quick-Step Floors,30.6,972,top-sprinters,2018
Aru Fabio,UAE Team Emirates,29.2,996,top-sprinters,2018
Brändle Matthias,Trek - Segafredo,527,8,top-time-trial-riders,2018
Castroviejo Jonathan,Team Sky,474,11,top-time-trial-riders,2018
Dennis Rohan,BMC Racing Team,470,12,top-time-trial-riders,2018
Kwiatkowski Michał,Team Sky,378,14,top-time-trial-riders,2018
Campenaerts Victor,Lotto Soudal,356,17,top-time-trial-riders,2018
Izagirre Ion,Bahrain Merida Pro Cycling Team,330,18,top-time-trial-riders,2018
Zakarin Ilnur,Team Katusha Alpecin,324,19,top-time-trial-riders,2018
Felline Fabio,Trek - Segafredo,306,20,top-time-trial-riders,2018
Kelderman Wilco,Team Sunweb,270,22,top-time-trial-riders,2018
Nibali Vincenzo,Bahrain Merida Pro Cycling Team,262,23,top-time-trial-riders,2018
Porte Richie,BMC Racing Team,258,24,top-time-trial-riders,2018
Boom Lars,Team LottoNL-Jumbo,256,25,top-time-trial-riders,2018
Valverde Alejandro,Movistar Team,240,29,top-time-trial-riders,2018
Gallopin Tony,AG2R La Mondiale,220,35,top-time-trial-riders,2018
Rosskopf Joey,BMC Racing Team,217,36,top-time-trial-riders,2018
Amador Andrey,Movistar Team,214,38,top-time-trial-riders,2018
Oliveira Nelson,Movistar Team,181,45,top-time-trial-riders,2018
Bookwalter Brent,BMC Racing Team,177,49,top-time-trial-riders,2018
Preidler Georg,Groupama - FDJ,160,55,top-time-trial-riders,2018
Trentin Matteo,Mitchelton-Scott,152,59,top-time-trial-riders,2018
de la Cruz David,Team Sky,151,61,top-time-trial-riders,2018
Edmondson Alex,Mitchelton-Scott,142,64,top-time-trial-riders,2018
Kruijswijk Steven,Team LottoNL-Jumbo,138,67,top-time-trial-riders,2018
Pinot Thibaut,Groupama - FDJ,123,71,top-time-trial-riders,2018
Gougeard Alexis,AG2R La Mondiale,120,74,top-time-trial-riders,2018
Cummings Steve,Team Dimension Data,110,82,top-time-trial-riders,2018
Izagirre Gorka,Bahrain Merida Pro Cycling Team,107,85,top-time-trial-riders,2018
Mollema Bauke,Trek - Segafredo,100,94,top-time-trial-riders,2018
Herrada Jesús,"Cofidis, Solutions Crédits",98,97,top-time-trial-riders,2018
Roche Nicolas,BMC Racing Team,95,102,top-time-trial-riders,2018
Monfort Maxime,Lotto Soudal,95,103,top-time-trial-riders,2018
Sagan Peter,BORA - hansgrohe,90,108,top-time-trial-riders,2018
Bennett George,Team LottoNL-Jumbo,88,113,top-time-trial-riders,2018
Thomas Benjamin,Groupama - FDJ,84,122,top-time-trial-riders,2018
Urán Rigoberto,Team EF Education First-Drapac p/b Cannondale,81,127,top-time-trial-riders,2018
Rossetto Stéphane,"Cofidis, Solutions Crédits",80,130,top-time-trial-riders,2018
De Gendt Thomas,Lotto Soudal,76,138,top-time-trial-riders,2018
Yates Simon,Mitchelton-Scott,71,149,top-time-trial-riders,2018
Asgreen Kasper,Quick-Step Floors,69,156,top-time-trial-riders,2018
Sivakov Pavel,Team Sky,69,157,top-time-trial-riders,2018
Aberasturi Jon,Euskadi - Murias,69,154,top-time-trial-riders,2018
Geniez Alexandre,AG2R La Mondiale,66,165,top-time-trial-riders,2018
López Miguel Ángel,Astana Pro Team,62,181,top-time-trial-riders,2018
van Poppel Danny,Team LottoNL-Jumbo,60,189,top-time-trial-riders,2018
Tusveld Martijn,Team Sunweb,56,200,top-time-trial-riders,2018
Ezquerra Jesús,Burgos-BH,51,219,top-time-trial-riders,2018
Pöstlberger Lukas,BORA - hansgrohe,50,227,top-time-trial-riders,2018
Henao Sergio,Team Sky,50,224,top-time-trial-riders,2018
Walscheid Max,Team Sunweb,47,246,top-time-trial-riders,2018
García Cortina Iván,Bahrain Merida Pro Cycling Team,46,251,top-time-trial-riders,2018
Storer Michael,Team Sunweb,44,273,top-time-trial-riders,2018
Howson Damien,Mitchelton-Scott,44,274,top-time-trial-riders,2018
Bennati Daniele,Movistar Team,42,289,top-time-trial-riders,2018
Rodríguez Óscar,Euskadi - Murias,36,332,top-time-trial-riders,2018
Gonçalves José,Team Katusha Alpecin,34,348,top-time-trial-riders,2018
Hollenstein Reto,Team Katusha Alpecin,33,361,top-time-trial-riders,2018
De Plus Laurens,Quick-Step Floors,32,375,top-time-trial-riders,2018
Lambrecht Bjorg,Lotto Soudal,30,393,top-time-trial-riders,2018
Martin Dan,UAE Team Emirates,28,446,top-time-trial-riders,2018
Geoghegan Hart Tao,Team Sky,25,513,top-time-trial-riders,2018
Stalnov Nikita,Astana Pro Team,25,498,top-time-trial-riders,2018
van Baarle Dylan,Team Sky,25,527,top-time-trial-riders,2018
Cataldo Dario,Astana Pro Team,24,536,top-time-trial-riders,2018
Yates Adam,Mitchelton-Scott,24,535,top-time-trial-riders,2018
Meintjes Louis,Team Dimension Data,23,537,top-time-trial-riders,2018
Laengen Vegard Stake,UAE Team Emirates,22,548,top-time-trial-riders,2018
Conti Valerio,UAE Team Emirates,22,542,top-time-trial-riders,2018
Kuss Sepp,Team LottoNL-Jumbo,22,554,top-time-trial-riders,2018
Aru Fabio,UAE Team Emirates,21,567,top-time-trial-riders,2018
Benoot Tiesj,Lotto Soudal,21,569,top-time-trial-riders,2018
Viviani Elia,Quick-Step Floors,21,573,top-time-trial-riders,2018
Bouhanni Nacer,"Cofidis, Solutions Crédits",20,625,top-time-trial-riders,2018
Erviti Imanol,Movistar Team,19,658,top-time-trial-riders,2018
Machado Tiago,Team Katusha Alpecin,18,667,top-time-trial-riders,2018
Formolo Davide,BORA - hansgrohe,18,676,top-time-trial-riders,2018
Mas Enric,Quick-Step Floors,16,700,top-time-trial-riders,2018
Kudus Merhawi,Team Dimension Data,16,724,top-time-trial-riders,2018
Mendes José,Burgos-BH,16,750,top-time-trial-riders,2018
Gastauer Ben,AG2R La Mondiale,16,715,top-time-trial-riders,2018
Buchmann Emanuel,BORA - hansgrohe,14,787,top-time-trial-riders,2018
Quintana Nairo,Movistar Team,14,788,top-time-trial-riders,2018
Devenyns Dries,Quick-Step Floors,14,782,top-time-trial-riders,2018
Restrepo Jhonatan,Team Katusha Alpecin,14,794,top-time-trial-riders,2018
Puccio Salvatore,Team Sky,13,802,top-time-trial-riders,2018
Molina Antonio,Caja Rural - Seguros RGA,12,812,top-time-trial-riders,2018
Wallays Jelle,Lotto Soudal,12,834,top-time-trial-riders,2018
Bystrøm Sven Erik,UAE Team Emirates,10,984,top-time-trial-riders,2018
Albasini Michael,Mitchelton-Scott,10,955,top-time-trial-riders,2018
King Ben,Team Dimension Data,10,959,top-time-trial-riders,2018
Sagan Peter,BORA - hansgrohe,1239,3,best-classic-riders,2018
Kwiatkowski Michał,Team Sky,1133,4,best-classic-riders,2018
Viviani Elia,Quick-Step Floors,837,7,best-classic-riders,2018
Bouhanni Nacer,"Cofidis, Solutions Crédits",751,10,best-classic-riders,2018
Trentin Matteo,Mitchelton-Scott,683,11,best-classic-riders,2018
Albasini Michael,Mitchelton-Scott,677,12,best-classic-riders,2018
Valverde Alejandro,Movistar Team,676,13,best-classic-riders,2018
Benoot Tiesj,Lotto Soudal,523,21,best-classic-riders,2018
Gallopin Tony,AG2R La Mondiale,448,25,best-classic-riders,2018
Nibali Vincenzo,Bahrain Merida Pro Cycling Team,423,28,best-classic-riders,2018
Martin Dan,UAE Team Emirates,394,33,best-classic-riders,2018
Felline Fabio,Trek - Segafredo,369,36,best-classic-riders,2018
Urán Rigoberto,Team EF Education First-Drapac p/b Cannondale,343,44,best-classic-riders,2018
Henao Sergio,Team Sky,340,45,best-classic-riders,2018
Pinot Thibaut,Groupama - FDJ,316,47,best-classic-riders,2018
Yates Adam,Mitchelton-Scott,301,51,best-classic-riders,2018
van Baarle Dylan,Team Sky,267,61,best-classic-riders,2018
Langeveld Sebastian,Team EF Education First-Drapac p/b Cannondale,240,71,best-classic-riders,2018
Mollema Bauke,Trek - Segafredo,237,72,best-classic-riders,2018
Herrada Jesús,"Cofidis, Solutions Crédits",234,76,best-classic-riders,2018
Izagirre Ion,Bahrain Merida Pro Cycling Team,225,79,best-classic-riders,2018
Mezgec Luka,Mitchelton-Scott,218,81,best-classic-riders,2018
Teuns Dylan,BMC Racing Team,211,85,best-classic-riders,2018
Aru Fabio,UAE Team Emirates,208,86,best-classic-riders,2018
Sarreau Marc,Groupama - FDJ,204,90,best-classic-riders,2018
Consonni Simone,UAE Team Emirates,198,91,best-classic-riders,2018
Pöstlberger Lukas,BORA - hansgrohe,197,93,best-classic-riders,2018
Restrepo Jhonatan,Team Katusha Alpecin,174,114,best-classic-riders,2018
Woods Michael,Team EF Education First-Drapac p/b Cannondale,173,115,best-classic-riders,2018
Geniez Alexandre,AG2R La Mondiale,160,125,best-classic-riders,2018
Devenyns Dries,Quick-Step Floors,155,132,best-classic-riders,2018
Roche Nicolas,BMC Racing Team,153,139,best-classic-riders,2018
Brambilla Gianluca,Trek - Segafredo,134,163,best-classic-riders,2018
Docker Mitchell,Team EF Education First-Drapac p/b Cannondale,133,164,best-classic-riders,2018
